0,4265625 | [TestNr=576; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,0001];
0,4265625 | [TestNr=577; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,001];
0,4265625 | [TestNr=578; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,003];
0,4265625 | [TestNr=579; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,006];
0,4390625 | [TestNr=580; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,01];
0,4559375 | [TestNr=581; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,02];
0,470625 | [TestNr=582; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,03];
0,4240625 | [TestNr=583; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,04];
0,444375 | [TestNr=584; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,05];
0,469375 | [TestNr=585; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,06];
0,414375 | [TestNr=586; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,1];
0,41125 | [TestNr=587; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,2];
0,495625 | [TestNr=588; FreqBandWidth=10; ValueThreshold=0,2; MaxSquaredError=0,3];
0,4265625 | [TestNr=589; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=1E-05];
0,4265625 | [TestNr=590; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,0001];
0,4265625 | [TestNr=591; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,001];
0,4265625 | [TestNr=592; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,003];
0,4265625 | [TestNr=593; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,006];
0,4390625 | [TestNr=594; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,01];
0,44125 | [TestNr=595; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,02];
0,4353125 | [TestNr=596; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,03];
0,4284375 | [TestNr=597; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,04];
0,415 | [TestNr=598; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,05];
0,4371875 | [TestNr=599; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,06];
0,418125 | [TestNr=600; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,1];
0,3815625 | [TestNr=601; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,2];
0,3853125 | [TestNr=602; FreqBandWidth=10; ValueThreshold=0,3; MaxSquaredError=0,3];
0,4265625 | [TestNr=603; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=1E-05];
0,4265625 | [TestNr=604; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,0001];
0,4265625 | [TestNr=605; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,001];
0,4265625 | [TestNr=606; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,003];
0,4265625 | [TestNr=607; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,006];
0,4265625 | [TestNr=608; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,01];
0,4265625 | [TestNr=609; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,02];
0,418125 | [TestNr=610; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,03];
0,41125 | [TestNr=611; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,04];
0,4103125 | [TestNr=612; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,05];
0,4221875 | [TestNr=613; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,06];
0,405 | [TestNr=614; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,1];
0,3684375 | [TestNr=615; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,2];
0,381875 | [TestNr=616; FreqBandWidth=10; ValueThreshold=0,4; MaxSquaredError=0,3];
0,4265625 | [TestNr=617; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=1E-05];
0,4265625 | [TestNr=618; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,0001];
0,4384375 | [TestNr=619; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,001];
0,5565625 | [TestNr=620; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,003];
0,6075 | [TestNr=621; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,006];
0,5834375 | [TestNr=622; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,01];
0,5878125 | [TestNr=623; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,02];
0,5125 | [TestNr=624; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,03];
0,5215625 | [TestNr=625; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,04];
0,5 | [TestNr=626; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,05];
0,4790625 | [TestNr=627; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,06];
0,5053125 | [TestNr=628; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,1];
0,499375 | [TestNr=629; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,2];
0,4546875 | [TestNr=630; FreqBandWidth=11; ValueThreshold=0,0001; MaxSquaredError=0,3];
0,4265625 | [TestNr=631; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=1E-05];
0,4265625 | [TestNr=632; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,0001];
0,4384375 | [TestNr=633; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,001];
0,5565625 | [TestNr=634; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,003];
0,6075 | [TestNr=635; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,006];
0,5834375 | [TestNr=636; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,01];
0,58375 | [TestNr=637; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,02];
0,4928125 | [TestNr=638; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,03];
0,5221875 | [TestNr=639; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,04];
0,51 | [TestNr=640; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,05];
0,4790625 | [TestNr=641; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,06];
0,4959375 | [TestNr=642; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,1];
0,4934375 | [TestNr=643; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,2];
0,4715625 | [TestNr=644; FreqBandWidth=11; ValueThreshold=0,0005; MaxSquaredError=0,3];
0,4265625 | [TestNr=645; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=1E-05];
0,4265625 | [TestNr=646; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,0001];
0,4384375 | [TestNr=647; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,001];
0,5565625 | [TestNr=648; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,003];
0,6075 | [TestNr=649; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,006];
0,5834375 | [TestNr=650; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,01];
0,58375 | [TestNr=651; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,02];
0,4928125 | [TestNr=652; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,03];
0,5221875 | [TestNr=653; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,04];
0,51 | [TestNr=654; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,05];
0,4790625 | [TestNr=655; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,06];
0,4959375 | [TestNr=656; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,1];
0,4234375 | [TestNr=657; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,2];
0,4546875 | [TestNr=658; FreqBandWidth=11; ValueThreshold=0,001; MaxSquaredError=0,3];
0,4265625 | [TestNr=659; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=1E-05];
0,4265625 | [TestNr=660; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,0001];
0,4384375 | [TestNr=661; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,001];
0,525625 | [TestNr=662; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,003];
0,566875 | [TestNr=663; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,006];
0,5234375 | [TestNr=664; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,01];
0,530625 | [TestNr=665; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,02];
0,4796875 | [TestNr=666; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,03];
0,519375 | [TestNr=667; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,04];
0,521875 | [TestNr=668; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,05];
0,505 | [TestNr=669; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,06];
0,509375 | [TestNr=670; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,1];
0,43125 | [TestNr=671; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,2];
0,4546875 | [TestNr=672; FreqBandWidth=11; ValueThreshold=0,01; MaxSquaredError=0,3];
0,4265625 | [TestNr=673; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=1E-05];
0,4265625 | [TestNr=674; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,0001];
0,4384375 | [TestNr=675; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,001];
0,493125 | [TestNr=676; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,003];
0,52125 | [TestNr=677; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,006];
0,511875 | [TestNr=678; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,01];
0,52 | [TestNr=679; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,02];
0,4559375 | [TestNr=680; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,03];
0,4753125 | [TestNr=681; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,04];
0,505625 | [TestNr=682; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,05];
0,5046875 | [TestNr=683; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,06];
0,5290625 | [TestNr=684; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,1];
0,4859375 | [TestNr=685; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,2];
0,41625 | [TestNr=686; FreqBandWidth=11; ValueThreshold=0,025; MaxSquaredError=0,3];
0,4265625 | [TestNr=687; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=1E-05];
0,4265625 | [TestNr=688; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,0001];
0,4265625 | [TestNr=689; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,001];
0,4521875 | [TestNr=690; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,003];
0,4834375 | [TestNr=691; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,006];
0,4809375 | [TestNr=692; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,01];
0,4496875 | [TestNr=693; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,02];
0,37625 | [TestNr=694; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,03];
0,43125 | [TestNr=695; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,04];
0,4190625 | [TestNr=696; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,05];
0,495625 | [TestNr=697; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,06];
0,501875 | [TestNr=698; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,1];
0,48125 | [TestNr=699; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,2];
0,455 | [TestNr=700; FreqBandWidth=11; ValueThreshold=0,06; MaxSquaredError=0,3];
0,4265625 | [TestNr=701; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=1E-05];
0,4265625 | [TestNr=702; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,0001];
0,4265625 | [TestNr=703; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,001];
0,43875 | [TestNr=704; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,003];
0,4725 | [TestNr=705; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,006];
0,48625 | [TestNr=706; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,01];
0,48875 | [TestNr=707; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,02];
0,39 | [TestNr=708; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,03];
0,3984375 | [TestNr=709; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,04];
0,4196875 | [TestNr=710; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,05];
0,445625 | [TestNr=711; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,06];
0,4890625 | [TestNr=712; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,1];
0,464375 | [TestNr=713; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,2];
0,4584375 | [TestNr=714; FreqBandWidth=11; ValueThreshold=0,1; MaxSquaredError=0,3];
0,4265625 | [TestNr=715; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=1E-05];
0,4265625 | [TestNr=716; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,0001];
0,4265625 | [TestNr=717; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,001];
0,4265625 | [TestNr=718; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,003];
0,4434375 | [TestNr=719; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,006];
0,4690625 | [TestNr=720; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,01];
0,47375 | [TestNr=721; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,02];
0,458125 | [TestNr=722; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,03];
0,4534375 | [TestNr=723; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,04];
0,43125 | [TestNr=724; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,05];
0,474375 | [TestNr=725; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,06];
0,456875 | [TestNr=726; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,1];
0,418125 | [TestNr=727; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,2];
0,4575 | [TestNr=728; FreqBandWidth=11; ValueThreshold=0,15; MaxSquaredError=0,3];
0,4265625 | [TestNr=729; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=1E-05];
0,4265625 | [TestNr=730; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,0001];
0,4265625 | [TestNr=731; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,001];
0,4265625 | [TestNr=732; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,003];
0,4265625 | [TestNr=733; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,006];
0,4390625 | [TestNr=734; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,01];
0,458125 | [TestNr=735; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,02];
0,480625 | [TestNr=736; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,03];
0,4678125 | [TestNr=737; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,04];
0,475625 | [TestNr=738; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,05];
0,471875 | [TestNr=739; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,06];
0,373125 | [TestNr=740; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,1];
0,4478125 | [TestNr=741; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,2];
0,4546875 | [TestNr=742; FreqBandWidth=11; ValueThreshold=0,2; MaxSquaredError=0,3];
0,4265625 | [TestNr=743; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=1E-05];
0,4265625 | [TestNr=744; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,0001];
0,4265625 | [TestNr=745; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,001];
0,4265625 | [TestNr=746; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,003];
0,4265625 | [TestNr=747; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,006];
0,4390625 | [TestNr=748; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,01];
0,4434375 | [TestNr=749; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,02];
0,44375 | [TestNr=750; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,03];
0,4359375 | [TestNr=751; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,04];
0,420625 | [TestNr=752; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,05];
0,443125 | [TestNr=753; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,06];
0,4265625 | [TestNr=754; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,1];
0,39625 | [TestNr=755; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,2];
0,3615625 | [TestNr=756; FreqBandWidth=11; ValueThreshold=0,3; MaxSquaredError=0,3];
0,4265625 | [TestNr=757; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=1E-05];
0,4265625 | [TestNr=758; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,0001];
0,4265625 | [TestNr=759; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,001];
0,4265625 | [TestNr=760; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,003];
0,4265625 | [TestNr=761; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,006];
0,4265625 | [TestNr=762; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,01];
0,4265625 | [TestNr=763; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,02];
0,4265625 | [TestNr=764; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,03];
0,4190625 | [TestNr=765; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,04];
0,413125 | [TestNr=766; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,05];
0,451875 | [TestNr=767; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,06];
0,4315625 | [TestNr=768; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,1];
0,3684375 | [TestNr=769; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,2];
0,334375 | [TestNr=770; FreqBandWidth=11; ValueThreshold=0,4; MaxSquaredError=0,3];
0,4265625 | [TestNr=771; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=1E-05];
0,4265625 | [TestNr=772; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,0001];
0,4265625 | [TestNr=773; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,001];
0,44625 | [TestNr=774; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,003];
0,508125 | [TestNr=775; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,006];
0,5265625 | [TestNr=776; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,01];
0,546875 | [TestNr=777; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,02];
0,53125 | [TestNr=778; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,03];
0,5534375 | [TestNr=779; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,04];
0,5425 | [TestNr=780; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,05];
0,5853125 | [TestNr=781; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,06];
0,500625 | [TestNr=782; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,1];
0,4434375 | [TestNr=783; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,2];
0,4865625 | [TestNr=784; FreqBandWidth=12; ValueThreshold=0,0001; MaxSquaredError=0,3];
0,4265625 | [TestNr=785; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=1E-05];
0,4265625 | [TestNr=786; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,0001];
0,4265625 | [TestNr=787; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,001];
0,44625 | [TestNr=788; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,003];
0,508125 | [TestNr=789; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,006];
0,5271875 | [TestNr=790; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,01];
0,535 | [TestNr=791; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,02];
0,5140625 | [TestNr=792; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,03];
0,5240625 | [TestNr=793; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,04];
0,51375 | [TestNr=794; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,05];
0,55375 | [TestNr=795; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,06];
0,500625 | [TestNr=796; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,1];
0,4284375 | [TestNr=797; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,2];
0,4675 | [TestNr=798; FreqBandWidth=12; ValueThreshold=0,0005; MaxSquaredError=0,3];
0,4265625 | [TestNr=799; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=1E-05];
0,4265625 | [TestNr=800; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,0001];
0,4265625 | [TestNr=801; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,001];
0,44625 | [TestNr=802; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,003];
0,508125 | [TestNr=803; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,006];
0,5271875 | [TestNr=804; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,01];
0,535 | [TestNr=805; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,02];
0,5140625 | [TestNr=806; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,03];
0,5240625 | [TestNr=807; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,04];
0,51375 | [TestNr=808; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,05];
0,55375 | [TestNr=809; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,06];
0,500625 | [TestNr=810; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,1];
0,4284375 | [TestNr=811; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,2];
0,4521875 | [TestNr=812; FreqBandWidth=12; ValueThreshold=0,001; MaxSquaredError=0,3];
0,4265625 | [TestNr=813; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=1E-05];
0,4265625 | [TestNr=814; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,0001];
0,4265625 | [TestNr=815; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,001];
0,44625 | [TestNr=816; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,003];
0,480625 | [TestNr=817; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,006];
0,4990625 | [TestNr=818; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,01];
0,5190625 | [TestNr=819; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,02];
0,5078125 | [TestNr=820; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,03];
0,5084375 | [TestNr=821; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,04];
0,4928125 | [TestNr=822; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,05];
0,55375 | [TestNr=823; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,06];
0,5103125 | [TestNr=824; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,1];
0,4271875 | [TestNr=825; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,2];
0,46375 | [TestNr=826; FreqBandWidth=12; ValueThreshold=0,01; MaxSquaredError=0,3];
0,4265625 | [TestNr=827; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=1E-05];
0,4265625 | [TestNr=828; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,0001];
0,4265625 | [TestNr=829; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,001];
0,44625 | [TestNr=830; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,003];
0,466875 | [TestNr=831; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,006];
0,4859375 | [TestNr=832; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,01];
0,49375 | [TestNr=833; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,02];
0,49 | [TestNr=834; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,03];
0,483125 | [TestNr=835; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,04];
0,4790625 | [TestNr=836; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,05];
0,546875 | [TestNr=837; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,06];
0,49875 | [TestNr=838; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,1];
0,4371875 | [TestNr=839; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,2];
0,446875 | [TestNr=840; FreqBandWidth=12; ValueThreshold=0,025; MaxSquaredError=0,3];
0,4265625 | [TestNr=841; FreqBandWidth=12; ValueThreshold=0,06; MaxSquaredError=1E-05];
0,4265625 | [TestNr=842; FreqBandWidth=12; ValueThreshold=0,06; MaxSquaredError=0,0001];
0,4265625 | [TestNr=843; FreqBandWidth=12; ValueThreshold=0,06; MaxSquaredError=0,001];
0,44625 | [TestNr=844; FreqBandWidth=12; ValueThreshold=0,06; MaxSquaredError=0,003];
